High,Low,Volume,Open,Close,Return,SMA_20,RSI
SOXX,SOXX,SOXX,SOXX,SOXX,,,
59.06057405503491,58.505871116093296,1450200,58.59000844417718,58.83620071411133,0.004201949726099003,58.42531147003174,49.06308484055825
59.11043786677589,58.52456856910392,1707600,58.89229492935494,58.677268981933594,-0.003651172834736411,58.490131568908694,46.03975386190744
58.90788281652534,58.08205869296313,833400,58.20359635191492,58.87983703613281,0.011618537798406098,58.5234769821167,44.12132152925466
58.736471494801656,57.78599298219512,1470300,58.736471494801656,57.94180679321289,-0.013529323116712842,58.46364345550537,40.70077738941511
58.019119309133394,57.28042079526444,1049700,57.67168169417999,57.343021392822266,-0.005698815982175343,58.362495803833006,46.092500279007474
57.78748836775519,57.358665720989514,1055700,57.527690182913325,57.558990478515625,0.0005440909499890987,58.26435585021973,49.17751000185575
58.12554797865598,57.32111447257984,2376600,57.493269712134456,57.92209243774414,0.007458659557140787,58.21101531982422,47.40731999077357
58.59817935544399,57.98468564647501,1025100,58.219441458808916,58.12240982055664,-0.0016666535408266774,58.151641273498534,52.9315823721194
58.923708895810634,57.96903549779204,2016900,57.96903549779204,58.12240982055664,0.002645797389029188,58.06842803955078,58.73669101576125
58.58254384099814,57.65604334483558,1986300,58.375961110359626,58.175636291503906,-0.003431632045886247,58.002367401123045,54.2354755912842
57.87201895861931,56.651289132406774,1919100,57.77498729505102,57.14583969116211,-0.01088961907816469,57.9636589050293,39.652816039727234
57.2178253519898,55.274047249585905,2436900,57.161482659858564,55.79364013671875,-0.023929444435148915,57.86933860778809,36.316018997552625
55.84058223343831,54.69497273948852,2152200,55.33977031862129,55.170745849609375,-0.0030543037681354584,57.713333702087404,28.0201456952946
55.386729850792406,54.766974556767536,1609800,54.86713695616368,55.108154296875,0.004392744985106206,57.58240222930908,26.74994119003216
